          7 	           7 	 9.398322e-02 	 00111101110000000111101001000111
          8 	           0 	 -8.489892e-01 	 10111111010110010101011101011011
          8 	           1 	 -2.536202e+00 	 11000000001000100101000100100001
          8 	           2 	 -4.324229e+00 	 11000000100010100110000000010101
          8 	           3 	 -1.085422e+00 	 10111111100010101110111100011110
          8 	           4 	 -2.850034e+00 	 11000000001101100110011011110111
          8 	           5 	 -1.505523e+00 	 10111111110000001011010011111001
          8 	           6 	 -1.063843e+00 	 10111111100010000010101111111111
          8 	           7 	 -2.347481e+00 	 11000000000101100011110100100010
          9 	           0 	 -1.212569e+00 	 10111111100110110011010101110111
          9 	           1 	 -1.088140e+00 	 10111111100010110100100000101111
          9 	           2 	 -1.443949e+00 	 10111111101110001101001101010100
          9 	           3 	 -1.190289e+00 	 10111111100110000101101101100011
          9 	           4 	 -2.288626e+00 	 11000000000100100111100011011000
          9 	           5 	 6.706980e-02 	 00111101100010010101101111100100
          9 	           6 	 -7.140509e-01 	 10111111001101101100110000001011
          9 	           7 	 -1.389093e+00 	 10111111101100011100110111001111
         10 	           0 	 1.598351e+00 	 00111111110011001001011011001000
         10 	           1 	 -1.735252e+00 	 10111111110111100001110010111001
         10 	           2 	 -2.445243e+00 	 11000000000111000111111011011011
         10 	           3 	 -2.118376e+00 	 11000000000001111001001101111001
         10 	           4 	 -4.446368e+00 	 11000000100011100100100010100110
         10 	           5 	 -4.962591e+00 	 11000000100111101100110110001011
         10 	           6 	 -1.977972e+00 	 10111111111111010010111000110100
         10 	           7 	 -2.738502e+00 	 11000000001011110100001110011110
         11 	           0 	 -9.345943e-01 	 10111111011011110100000110010010
         11 	           1 	 1.684048e+00 	 00111111110101111000111011100100
         11 	           2 	 -4.782059e+00 	 11000000100110010000011010100001
         11 	           3 	 -4.336908e+00 	 11000000100010101100011111110010
         11 	           4 	 -3.755547e+00 	 11000000011100000101101011100000
         11 	           5 	 1.370780e+00 	 00111111101011110111010110110100
         11 	           6 	 1.292687e+00 	 00111111101001010111011011000011
         11 	           7 	 -4.254260e+00 	 11000000100010000010001011100101
         12 	           0 	 -6.189873e-01 	 10111111000111100111010111110100
         12 	           1 	 -1.000466e+00 	 10111111100000000000111101000100
         12 	           2 	 -8.496081e-01 	 10111111010110010111111111101011
         12 	           3 	 -1.789160e+00 	 10111111111001010000001100110101
         12 	           4 	 -3.138206e+00 	 11000000010010001101100001011101
         12 	           5 	 -7.948960e-01 	 10111111010010110111111001001101
         12 	           6 	 1.955648e+00 	 00111111111110100101001010101101
         12 	           7 	 -4.564093e-01 	 10111110111010011010111001111011
         13 	           0 	 -3.736827e-01 	 10111110101111110101001101010110
         13 	           1 	 -1.703715e-01 	 10111110001011100111010111011111
         13 	           2 	 1.164638e+00 	 00111111100101010001001011011111
         13 	           3 	 3.994078e-01 	 00111110110011000111111100101101
         13 	           4 	 -1.878086e+00 	 10111111111100000110010100100000
         13 	           5 	 2.372921e+00 	 01000000000101111101110111110000
         13 	           6 	 -3.977446e-01 	 10111110110010111010010100101101
         13 	           7 	 -4.922492e+00 	 11000000100111011000010100001110
         14 	           0 	 -1.998635e+00 	 10111111111111111101001101000101
         14 	           1 	 -2.989278e+00 	 11000000001111110101000001010111
         14 	           2 	 -4.777242e+00 	 11000000100110001101111100101011
         14 	           3 	 3.277898e-01 	 00111110101001111101010000010001
         14 	           4 	 -4.613416e-01 	 10111110111011000011010011110111
         14 	           5 	 8.277434e-01 	 00111111010100111110011011111110
         14 	           6 	 -5.732592e-01 	 10111111000100101100000100011101
         14 	           7 	 -2.014461e+00 	 11000000000000001110110011101101
         15 	           0 	 -1.505955e+00 	 10111111110000001100001100100110
         15 	           1 	 -1.273185e+00 	 10111111101000101111011110110110
         15 	           2 	 -3.118427e-02 	 10111100111111110111011000100111
         15 	           3 	 1.886185e+00 	 00111111111100010110111001111111
         15 	           4 	 5.256370e-01 	 00111111000001101001000000100110
         15 	           5 	 1.383646e+00 	 00111111101100010001101101001101
         15 	           6 	 -2.674645e+00 	 11000000001010110010110101100100
         15 	           7 	 -1.042687e+00 	 10111111100001010111011011000100
         16 	           0 	 -1.117170e+00 	 10111111100011101111111101101011
         16 	           1 	 -1.654556e+00 	 10111111110100111100100001111011
         16 	           2 	 -1.389211e+00 	 10111111101100011101000110101010
         16 	           3 	 -9.408237e-01 	 10111111011100001101100111010010
         16 	           4 	 -2.356284e+00 	 11000000000101101100110101011011
         16 	           5 	 -1.298196e+00 	 10111111101001100010101101001000
         16 	           6 	 -2.926221e-01 	 10111110100101011101001010001111
         16 	           7 	 -1.251875e+00 	 10111111101000000011110101110100
         17 	           0 	 1.656011e-01 	 00111110001010011001001101010110
         17 	           1 	 -1.394401e+00 	 10111111101100100111101110111001
         17 	           2 	 2.109093e-01 	 00111110010101111111100010011010
         17 	           3 	 2.224073e+00 	 01000000000011100101011100110111
         17 	           4 	 -1.963474e-01 	 10111110010010010000111101001101
         17 	           5 	 -4.750511e+00 	 11000000100110000000010000101111
         17 	           6 	 -1.816604e+00 	 10111111111010001000011001111010
         17 	           7 	 3.910722e-01 	 00111110110010000011101010011110
         18 	           0 	 -1.696765e+00 	 10111111110110010010111110011010
         18 	           1 	 -1.998389e+00 	 10111111111111111100101100111010
         18 	           2 	 -1.885876e+00 	 10111111111100010110010001100010
         18 	           3 	 -5.263204e-01 	 10111111000001101011110011101111
         18 	           4 	 -9.667556e-01 	 10111111011101110111110101001100
         18 	           5 	 -2.096010e+00 	 11000000000001100010010100001000
         18 	           6 	 -4.132027e+00 	 11000000100001000011100110010001
         18 	           7 	 -1.435273e+00 	 10111111101101111011011100000011
         19 	           0 	 -1.470403e-01 	 10111110000101101001000110111111
         19 	           1 	 -2.951414e+00 	 11000000001111001110001111111000
         19 	           2 	 -1.153613e+00 	 10111111100100111010100110011001
         19 	           3 	 -4.377850e+00 	 11000000100011000001011101011001
         19 	           4 	 -2.917969e+00 	 11000000001110101100000000000011
         19 	           5 	 -5.797210e-01 	 10111111000101000110100010011001
         19 	           6 	 -1.715951e+00 	 10111111110110111010010001001000
         19 	           7 	 -3.722363e-01 	 10111110101111101001010111000011
